Gene	WT_mean	Toluene_mean	log2FC_Toluene_vs_WT
LOC110753542	2.21	1.86	-0.24874362544415182
LOC102596982	2.335	1.9649999999999999	-0.24889312111170928
LOC110633644	6.12	5.15	-0.24895917622160332
LOC108985923	1.6400000000000001	1.38	-0.24902738210093447
LOC103432776	4.54	3.82	-0.24911959936056002
AGL6	2.585	2.175	-0.24914877437335411
LOC111021418	10.559999999999999	8.885	-0.2491661275743956
LOC111281833	22.375	18.825	-0.24923780532049505
LOC108999271	5.1	4.29	-0.249519545948154
LOC110640684	5.095000000000001	4.285	-0.24978688852735606
LOC107426265	22.39	18.83	-0.2498215160563272
LOC107427465	30.905	25.99	-0.2498836224058556
LOC110785765	12.07	10.149999999999999	-0.24994592607238664
LOC111392942	0.22	0.185	-0.24997701236767905
LOC108998720	8.64	7.265	-0.2500684829276629
LOC111390507	8.48	7.129999999999999	-0.25016215590692714
LOC100242559	7.25	6.095000000000001	-0.2503547365731084
LOC104895673	1.9449999999999998	1.635	-0.2504793788514228
LOC101305567	0.345	0.29	-0.2505426685673841
LOC105969121	2.79	2.3449999999999998	-0.25067710118708064
LOC108211244	3.165	2.66	-0.2507791673884418
LOC107878597	24.689999999999998	20.75	-0.25081548892602384
LOC107419635	15.64	13.14	-0.2512752194348092
LOC108997156	1.5950000000000002	1.3399999999999999	-0.2513232511801228
LOC107011157	2.3449999999999998	1.97	-0.25139217594831265
LOC110942394	32.86	27.605	-0.25140287080033574
LOC105953604	4.7675	4.005	-0.2514306382909699
LOC101297649	131.235	110.235	-0.2515701744396008
LOC103937933	91.10499999999999	76.525	-0.2515990910302843
LOC100245032	14.774999999999999	12.41	-0.2516549963262516
LOC103850575	17.115000000000002	14.375	-0.251699320223534
LOC110634709	6.27	5.265	-0.2520318678550805
Csf1r	0.655	0.55	-0.25206286751945
LOC111286703	5.515000000000001	4.63	-0.2523486423287043
LOC100256776	10.09	8.469999999999999	-0.25249227242682887
LOC110418966	6.695	5.619999999999999	-0.25251388388451906
LOC100257679	1.37	1.15	-0.25254183056095963
LOC107798258	17.84	14.975000000000001	-0.25255959677247736
LOC108985544	38.735	32.510000000000005	-0.2527541765129913
LOC110745864	2.395	2.01	-0.25283003917646535
LOC111403803	17.075	14.33	-0.25284695273040964
LOC100250321	6.125	5.140000000000001	-0.25294143955814125
LOC107869484	8.485	7.12	-0.2530373859794408
LOC105045710	12.89	10.815000000000001	-0.25321857692566163
LOC108827728	4.3149999999999995	3.62	-0.25337079790538175
LOC108993642	2.39	2.005	-0.2534082656153252
LOC107422199	17.41	14.605	-0.25345382890690776
LOC100241885	38.504999999999995	32.3	-0.2535116245175388
LOC111280372	18.545	15.555	-0.25365185801492174
LOC107413282	25.395	21.299999999999997	-0.2536910325816369
LOC18435270	0.155	0.13	-0.2537548023142219
Atp5h	0.31	0.26	-0.2537556972768379
Gm10768	0.31	0.26	-0.2537556972768379
LOC111534936	0.465	0.39	-0.2537559955991164
LOC107405940	3.9050000000000002	3.275	-0.25382757064777084
LOC111275285	136.61	114.57000000000001	-0.2538337665076387
LOC100247000	3.315	2.7800000000000002	-0.25392390363618117
LOC100244360	1.58	1.325	-0.25393202299834466
LOC111399628	10.44	8.754999999999999	-0.2539426015402396
LOC111431858	2.695	2.26	-0.25396239729955744
LOC110757653	2.105	1.765	-0.25415191777014184
LOC108334084	0.6499999999999999	0.545	-0.2541830606362172
LOC100853391	0.6499999999999999	0.5449999999999999	-0.25418306063621743
LOC104785768	1.2999999999999998	1.09	-0.25418327444369215
LOC103439611	1.5150000000000001	1.27	-0.2544891129945254
LOC18588001	12.085	10.129999999999999	-0.2545832759253633
LOC100249769	0.525	0.44	-0.2548133681681229
LOC108224541	4.2	3.52	-0.25481383267111624
LOC100253367	12.69	10.635	-0.25487201391260106
LOC108141759	1.2349999999999999	1.035	-0.25488004835142286
LOC101260602	8.15	6.83	-0.25491444661700824
LOC111458741	27.915	23.39	-0.255148684429601
Acsm1	0.185	0.155	-0.2552555458926539
LOC100244672	91.215	76.42	-0.25532082948962237
LOC105642281	2.435	2.04	-0.2553525053900098
LOC104611224	26.630000000000003	22.310000000000002	-0.2553619044761827
LOC110641972	14.3	11.98	-0.2553872193394371
LOC110920923	102.8	86.11500000000001	-0.25550380036969106
LOC104448723	1.755	1.47	-0.25565471609155427
LOC100266167	2.955	2.475	-0.25572951052518045
LOC100253107	7.405	6.2	-0.25623148214901653
LOC109220602	7.25	6.07	-0.2562844399627565
LOC109150480	0.43000000000000005	0.36	-0.25633910087997214
LOC109012498	49.45	41.4	-0.25633974758690337
LOC110645645	144.17000000000002	120.69	-0.2564648430091931
LOC107421782	62.44	52.269999999999996	-0.25648737352249473
LOC103718150	14.395	12.05	-0.2565346229423373
LOC110615678	11.105	9.295	-0.25668259732956183
LOC105127102	9.54	7.984999999999999	-0.2566968291445305
LOC103337985	2.5149999999999997	2.105	-0.2567380550095636
LOC111391791	28.759999999999998	24.07	-0.2568275241905745
LOC110867780	0.7050000000000001	0.59	-0.256907904167686
LOC111387487	6.925	5.795	-0.25700536930635837
LOC110762977	13.265	11.1	-0.25706497777822385
LOC102615455	6.4	5.355	-0.25718528614737546
LOC18777679	10.5	8.785	-0.25727510972209633
LOC110659423	15.03	12.575000000000001	-0.25728659048393054
LOC101211929	0.52	0.435	-0.25749568016672475
LOC18586482	3.12	2.6100000000000003	-0.2574961319379315
LOC109006253	10.030000000000001	8.39	-0.2575788620562338
LOC100812599	26.265	21.97	-0.25760670399326874
LOC104119851	13.114999999999998	10.969999999999999	-0.2576542603524616
LOC109172043	6.8475	5.7275	-0.2576717662008799
LOC100262063	10.88	9.1	-0.25774008022701417
Rplp2	1.925	1.61	-0.25779761083582325
LOC105061343	14.175	11.855	-0.257853052429944
LOC105124987	5.62	4.7	-0.2579093234068472
LOC105972300	0.855	0.715	-0.2579808477152517
LOC110773813	1.74	1.455	-0.25806799053264445
LOC106780647	2.075	1.735	-0.25817553740629773
LOC107790011	384.095	321.155	-0.2581934251504975
LOC100248736	8.295	6.9350000000000005	-0.25834606452470954
LOC107646010	73.18	61.175000000000004	-0.2585072155035884
ABLIM1	0.64	0.535	-0.2585325711843688
LOC110428781	38.85	32.474999999999994	-0.2585850656700474
LOC108992766	2.925	2.445	-0.258602062688322
LOC110751370	5.33	4.455	-0.2587100480744859
LOC108994330	4.385	3.665	-0.2587635796765763
LOC108831306	32.295	26.990000000000002	-0.25888583464098786
LOC100250355	7.699999999999999	6.4350000000000005	-0.25891826052952577
LOC105160929	5.02	4.195	-0.2590164969921774
Lpin2	0.365	0.305	-0.25908644376094886
LOC110865541	1.855	1.5499999999999998	-0.259150818308838
Adck5	0.1975	0.165	-0.25938519000536087
LOC110613388	3.1900000000000004	2.665	-0.25942080191223965
LOC105055789	141.60000000000002	118.285	-0.2595541296985474
LOC110754591	3.49	2.915	-0.25973107146773766
LOC110898129	4.915	4.105	-0.25980913664354593
LOC18425485	21.205	17.71	-0.2598402574179571
LOC101248613	10.1	8.435	-0.259895291155931
LOC110667318	19.88	16.6	-0.260134500988833
LOC104104325	10.0	8.350000000000001	-0.2601518687923303
LOC107852611	30.295	25.295	-0.2602274570064364
LOC102607117	48.345	40.365	-0.2602617915195502
LOC100267526	5.45	4.55	-0.26038963221709405
LOC111299918	35.575	29.7	-0.2604008177037465
LOC108985931	6.145	5.13	-0.2604541383139462
LOC109011941	13.47	11.245000000000001	-0.2604661684922171
LOC107416570	4.75	3.965	-0.26060658738210407
LOC108992236	1.995	1.665	-0.2608664258230636
LOC107412982	98.99000000000001	82.605	-0.2610536789592241
LOC111459381	1.48	1.2349999999999999	-0.2610859406642403
LOC100264771	2.96	2.4699999999999998	-0.26108603735422026
LOC107421352	6.915	5.77	-0.2611578911039043
LOC105166714	126.08	105.195	-0.2612733037904066
LOC105643054	15.809999999999999	13.190000000000001	-0.26139278498094437
LOC109798781	10.165	8.48	-0.2614740170801011
LOC107903816	157.815	131.645	-0.261581607808361
LOC103319307	33.46	27.91	-0.2616553123983196
LOC110690492	101.58500000000001	84.73	-0.2617426130687244
LOC109002238	2.3200000000000003	1.935	-0.26179111525569887
LOC111383850	1.2349999999999999	1.03	-0.2618664719009913
LOC111407689	21.384999999999998	17.835	-0.261887977981238
LOC101222994	12.92	10.775	-0.2619181784883579
LOC110645491	9.065	7.56	-0.2619207538404437
LOC108982205	7.015	5.85	-0.26200643819319636
LOC108822064	55.425	46.215	-0.2621756768068125
LOC18771154	30.14	25.13	-0.2622687361743535
LOC107820906	2.045	1.705	-0.2623289632365505
LOC100257353	25.735	21.455	-0.26241787027496166
LOC100260303	78.0	65.015	-0.2627015109239239
LOC109154642	5.345000000000001	4.455	-0.26276446227619055
LOC100243554	24.08	20.07	-0.2627947634265092
LOC103330632	13.66	11.385000000000002	-0.26282317104910863
LOC105167999	0.09	0.075	-0.263031199883998
LOC103323266	0.18	0.15	-0.2630328028490999
LOC109040567	0.21	0.175	-0.2630330318457139
Sorbs3	0.24	0.2	-0.2630332035934366
ex-type	0.465	0.3875	-0.26303378532126576
TNNI1	0.57	0.475	-0.2630338996259846
LOC107783904	0.87	0.7250000000000001	-0.26303407418018054
DME2	1.71	1.425	-0.2630342370976402
LOC109843982	4.2	3.5	-0.26303433713404806
LOC100250520	8.845	7.37	-0.26319749095155315
LOC109217561	20.35	16.955	-0.26331799593263333
LOC108986156	20.674999999999997	17.225	-0.26338333249079093
LOC102603856	22.17	18.47	-0.26342489084889015
LOC100246531	6.765000000000001	5.635	-0.26367428103904894
LOC110766697	6.460000000000001	5.38	-0.2639279473057847
LOC105168118	12.59	10.485	-0.26395139861688377
LOC106361388	3.1100000000000003	2.59	-0.26396238930805016
LOC109171906	9.565000000000001	7.965	-0.26409057652212203
LOC110772462	44.325	36.91	-0.26410888700172025
LOC100264067	7.74	6.444999999999999	-0.26415317033029834
LOC107420057	6.125	5.1	-0.26421254969175045
LOC108203701	20.585	17.14	-0.26422632512230343
LOC104600903	81.83	68.13499999999999	-0.26423376739881166
WRKY2	13.56	11.29	-0.26431167097157277
LOC104589112	4.835	4.025	-0.26452704642706243
LOC109172664	36.59	30.46	-0.26453346591687227
LOC105135028	34.965	29.105	-0.26464447929459367
LOC109206548	3.55	2.955	-0.26466081238583433
LOC100249307	5.07	4.22	-0.26474269098054
LOC103722874	211.085	175.695	-0.2647509258651477
LOC110602948	29.045	24.175	-0.2647739301502553
LOC110649068	19.71	16.405	-0.26479216777876413
LOC107421116	17.675	14.71	-0.2649129519896124
LOC110605287	7.51	6.25	-0.2649566792368226
LOC108987601	9.145	7.609999999999999	-0.2650866844241214
LOC111288699	4.11	3.42	-0.2651419979758402
LOC103961876	4.735	3.94	-0.26516873453321166
LOC100258490	4.050000000000001	3.37	-0.26517324471172743
LOC107433094	2.59	2.1550000000000002	-0.26526411615855955
LOC103834996	20.439999999999998	17.005000000000003	-0.26543617597226754
LOC108320539	2.9749999999999996	2.475	-0.2654610452607923
LOC107412325	24.45	20.34	-0.265514774059069
TMOD4	0.565	0.47	-0.2655895946171898
LOC101301355	11.41	9.49	-0.26581877368619816
LOC110815199	27.6	22.955	-0.26585982437588884
LOC105173727	26.02	21.64	-0.26592045166862294
LOC109019030	17.965	14.94	-0.2660087709528698
LOC110822040	9.65	8.025	-0.26602751987277456
Ubxn4	0.475	0.395	-0.2660742450154801
Fbxw5	0.475	0.395	-0.2660742450154801
LOC109007179	28.5	23.700000000000003	-0.26607484990151536
LOC102620927	8.22	6.835	-0.26619702051135125
LOC100256927	2.255	1.875	-0.26623670821091744
LOC107765332	0.44500000000000006	0.37	-0.26627940817461637
LOC104597884	7.445	6.1899999999999995	-0.26633240007957054
LOC109013902	78.38	65.16499999999999	-0.26638826555182016
LOC111297044	2.875	2.39	-0.26655123601990616
LOC105969293	84.99000000000001	70.65	-0.2666035384325211
LOC107015852	23.41	19.46	-0.26661321182176373
LOC102615439	4.77	3.965	-0.2666683388958242
LOC104878989	1.185	0.985	-0.2666911822412659
LOC8266396	108.13499999999999	89.88	-0.26676152268253506
LOC104434017	3.85	3.2	-0.26678646457870736
LOC18596569	5.595000000000001	4.65	-0.266907362578354
LOC109181731	4.055	3.37	-0.2669532507177763
LOC111303322	6.715	5.58	-0.2671222338973816
LOC105956408	5.53	4.595000000000001	-0.267214565860233
LOC108327943	7.0649999999999995	5.87	-0.2673290156527304
LOC107867177	1.005	0.835	-0.26734710644415816
LOC103454301	12.0	9.97	-0.267368971618659
Aldh4a1	0.325	0.27	-0.2674794066147497
IL22RA1	0.325	0.27	-0.2674794066147497
LOC110764325	64.85	53.875	-0.26749060574332334
LOC104087413	20.0375	16.644999999999996	-0.2676136352270219
LOC101297691	11.899999999999999	9.885	-0.2676486777530725
LOC107023754	94.28999999999999	78.305	-0.268000339039286
LOC103962050	5.22	4.335	-0.2680177569247974
LOC104423370	40.96	34.015	-0.26804461903661775
LOC108994071	15.8	13.120000000000001	-0.2681568197946833
LOC104609887	10.105	8.39	-0.2683265767562131
LOC109174900	10.25	8.51	-0.26839284392820256
LOC105166332	2.355	1.955	-0.26855832696342125
LOC110872482	21.424999999999997	17.785	-0.2686342161563621
LOC18792804	29.95	24.86	-0.26872969676099634
LOC108980792	37.345	30.995	-0.26887958632200953
LOC104422580	54.980000000000004	45.629999999999995	-0.26892424769041323
LOC100247382	3.615	3.0	-0.26903306464268
LOC104438176	13.455	11.165	-0.2691591178258007
ATP2A2	0.47	0.39	-0.2691860031627292
LOC109810843	5.375	4.46	-0.2692209894906845
LOC109004421	42.93	35.620000000000005	-0.2692986494495721
LOC103969627	2.0549999999999997	1.705	-0.26936651054352084
LOC100244689	12.35	10.245000000000001	-0.26959103345877944
LOC109358716	3.285	2.725	-0.26963705040527086
LOC107906575	11.055	9.17	-0.2697053593950574
LOC104612517	12.605	10.455	-0.26980303273223344
LOC103331955	4.744999999999999	3.9349999999999996	-0.2700443889274345
LOC107472727	0.205	0.17	-0.27008771447090724
LAX3	0.20500000000000002	0.16999999999999998	-0.2700877144709078
LOC105630394	0.41000000000000003	0.34	-0.2700884389173771
LOC100241927	3.835	3.1799999999999997	-0.2701997347325811
LOC111301770	13.085	10.85	-0.2702188590045496
LOC110629833	3.19	2.645	-0.270288608464015
LOC109805038	19.015	15.765	-0.2704127533061468
LOC100787500	3.6550000000000002	3.03	-0.27055353106073937
Anxa7	0.38	0.315	-0.2706468065275837
SUT2	3.8	3.15	-0.2706475116018558
LOC100241603	21.185000000000002	17.560000000000002	-0.2707502697703376
LOC107462670	19.805	16.415	-0.27084993628780696
LOC111411586	3.385	2.8049999999999997	-0.27115497483882534
LOC110633686	1.78	1.475	-0.2711621191217971
LOC104604061	0.175	0.145	-0.2713003161788397
LOC100241432	0.175	0.145	-0.2713003161788397
LOC103965864	0.175	0.145	-0.2713003161788397
Hrg	0.6125	0.5075000000000001	-0.27130153448989813
LOC108859165	72.765	60.29	-0.27132594677571936
LOC111292193	122.245	101.285	-0.2713549243791353
LOC111308885	8.835	7.319999999999999	-0.2713864524712492
LOC111316139	1.2974999999999999	1.075	-0.27139764863041016
LOC105178683	24.97	20.685000000000002	-0.27161085172425714
LOC110653329	11.915	9.870000000000001	-0.27165693664641777
LOC109226457	25.72	21.305	-0.2716985795258049
LOC105048575	7.365	6.1	-0.27187624196349675
LOC107426765	9.11	7.545	-0.2719301204271952
LOC110822127	1.92	1.59	-0.2720793894851858
LOC111430607	1.745	1.445	-0.2721573720635452
LOC100266003	3.69	3.0549999999999997	-0.27244835497535425
LOC109011380	7.550000000000001	6.25	-0.2726204149172271
LOC100266970	4.21	3.485	-0.2726615059081473
LOC106351221	10.239999999999998	8.475000000000001	-0.27293041263498075
Helz2	0.29	0.24	-0.27301745799151067
LOC111378439	0.29	0.24	-0.27301745799151067
LOC104878424	1.0150000000000001	0.8400000000000001	-0.2730181982870661
LOC110895111	10.73	8.879999999999999	-0.2730184663950988
LOC105648447	15.86	13.125	-0.27307532930788864
ABCB4	3.45	2.855	-0.2731055291529362
LOC108980901	12.58	10.41	-0.2731618296740951
LOC110416039	5.275	4.365	-0.2731893829474817
LOC101293724	15.465	12.794999999999998	-0.27342666658297415
LOC111401261	6.545	5.415	-0.27343180833829417
LOC18602471	9.18	7.595000000000001	-0.2734441561147867
LOC100253570	8.075	6.68	-0.2736141197968529
LOC100249788	4.890000000000001	4.045	-0.27369470089061054
LOC100818850	25.345	20.965	-0.2737183218509069
LOC109229828	0.26	0.215	-0.27417380206151637
LOC100267646	4.68	3.87	-0.27417489891776425
LOC101298038	78.185	64.65	-0.2742414753044511
LOC104443668	29.689999999999998	24.549999999999997	-0.27425405861097
LOC110607151	9.355	7.734999999999999	-0.27433632949302234
LOC110660669	10.48	8.665	-0.2743670335421933
LOC110886465	11.345	9.379999999999999	-0.2743967545172376
LOC108988647	1.01	0.8350000000000001	-0.27450689091050917
LOC102626502	5.05	4.175	-0.27450713040424346
LOC111285407	19.259999999999998	15.92	-0.27476735158454824
LOC18606374	80.315	66.385	-0.27481215879045284
LOC100245861	6.63	5.48	-0.27483293148761206
LOC103944157	0.98	0.81	-0.2748595322637397
LOC100249102	4.15	3.43	-0.2749026870880543
LOC100261805	13.565000000000001	11.21	-0.27510274713351557
LOC108989174	3.1100000000000003	2.5700000000000003	-0.27514612346590156
LOC105139596	10.504999999999999	8.68	-0.2753091853535941
LOC103442103	25.659999999999997	21.2	-0.27545689381096966
LOC109001178	6.615	5.465	-0.27551961471315467
LOC104453645	74.53999999999999	61.58	-0.2755529476106943
LOC109014339	26.685000000000002	22.045	-0.27557752299327776
LOC100852419	7.390000000000001	6.1049999999999995	-0.27558302806767365
LOC110628167	0.115	0.095	-0.275631801549491
LOC107404086	2.0700000000000003	1.71	-0.27563429588632166
LOC100255234	4.9399999999999995	4.08	-0.2759418280550005
LOC111376790	9.64	7.959999999999999	-0.2762646841003828
LOC100243832	7.3149999999999995	6.04	-0.27630927318082166
LOC109725038	7.17	5.92	-0.2763759005871723
LOC103937195	0.315	0.26	-0.27683923651940173
LOC101307540	22.585	18.64	-0.2769630402638947
LOC107948761	7.355	6.07	-0.27702878347447396
LOC100259801	2.89	2.385	-0.2770801207940632
LOC111389203	18.28	15.085	-0.27715135719569456
LOC111021316	1.6	1.32	-0.2775337842626532
LOC105155769	29.275	24.15	-0.2776459712073042
LOC110819269	4.855	4.005	-0.27766898994356387
LOC109244144	10.735	8.855	-0.2777579505742338
LOC110428264	6.195	5.109999999999999	-0.277780941755748
LOC108209063	15.614999999999998	12.88	-0.2777999562870861
LOC100251720	3.625	2.99	-0.27783542618235363
LOC103938620	3.395	2.8	-0.2779846569985589
LOC110752309	13.235	10.915	-0.2780460413352067
LOC100264819	0.28500000000000003	0.23500000000000001	-0.2783000854513145
LOC110634536	15.715	12.955	-0.278633237060326
LOC100258540	7.6	6.265000000000001	-0.2786848685588499
LOC110751086	35.715	29.439999999999998	-0.27875244132454396
LOC100257012	2.02	1.665	-0.278832963402574
LOC109009531	3.485	2.8725000000000005	-0.2788516749513852
LOC111314523	21.59	17.795	-0.27889129626203724
LOC105646797	42.885000000000005	35.345	-0.27896697161617695
LOC108993676	29.8	24.56	-0.27900175965027557
LOC110639868	13.2775	10.942499999999999	-0.27904112226763444
LOC104107110	4.66	3.84	-0.2792235778225168
LOC104414610	4.66	3.84	-0.2792235778225168
LOC100852464	10.765	8.87	-0.2793422812345413
LOC18605023	8.46	6.97	-0.2794989707964842
LOC100256382	1.3900000000000001	1.145	-0.27973706254117287
LOC109156368	27.875	22.96	-0.279849151940068
LOC107863728	12.165	10.02	-0.27985378635560243
LOC18591491	11.675	9.615	-0.2800637607821533
LOC110750950	17.115000000000002	14.094999999999999	-0.2800777963785131
LOC110820134	0.33999999999999997	0.28	-0.28010700993411547
LOC100251986	3.74	3.08	-0.2801078365326162
LOC103445454	2.2649999999999997	1.865	-0.2803352831794923
LOC104595775	22.445	18.48	-0.28042932570847534
LOC100256432	50.82	41.84	-0.2805135177135066
LOC108990481	2.4050000000000002	1.98	-0.28053633492983077
LOC100247209	3.705	3.05	-0.2806642162322168
LOC100250407	6.475	5.33	-0.28074461195030176
LOC100255261	4.41	3.63	-0.28080903726686984
LOC100262033	3.335	2.745	-0.2808805191996695
LOC107877733	6.415	5.279999999999999	-0.28091128738754534
LOC100250634	8.7	7.16	-0.2810557778051339
LOC109171991	10.844999999999999	8.925	-0.2811059501378997
LOC110408952	6.6899999999999995	5.505	-0.2812636006566387
LOC105046734	2.285	1.8800000000000001	-0.28146136736590477
LOC110635346	129.85000000000002	106.81	-0.28179928711263863
LOC102626820	4.705	3.87	-0.2818610904249151
LOC105632423	3.52	2.8949999999999996	-0.28201199216437856
LOC111412465	4.055	3.335	-0.2820150762222538
LOC103931755	4.955	4.074999999999999	-0.28208493519191286
LOC104589651	0.76	0.625	-0.2821428187529793
CaS	77.87	64.035	-0.2822069589582628
LOC110695982	7.57	6.225	-0.2822194218526416
LOC100263684	24.64	20.259999999999998	-0.2823680692356644
LOC103431311	1.8	1.48	-0.2823995574041301
LOC108226436	9.865	8.11	-0.2826171048592042
LOC103441138	12.31	10.12	-0.28262144642834885
LOC111396100	7.725	6.35	-0.28277830069278465
LOC8275196	3.7075	3.0475000000000003	-0.2828203875604449
LOC110693205	0.365	0.3	-0.2829331068797828
LOC110671902	13.335	10.96	-0.2829700031462466
LOC104099827	32.245000000000005	26.5	-0.2830831001698145
LOC107419976	58.08	47.72	-0.28344740490781045
LOC100253225	11.715	9.625	-0.28349848165250263
LOC110625071	20.485	16.83	-0.28353270085562216
LOC100262667	5.015000000000001	4.12	-0.28360530093625724
LOC108997243	7.395	6.074999999999999	-0.28366569621587306
LOC101514096	6.1899999999999995	5.085	-0.2836915847096003
LOC106774031	6.4399999999999995	5.29	-0.2837929173003888
LOC105139222	5.875	4.825	-0.2840598558578892
LOC108983259	4.895	4.02	-0.2841132942737201
LOC109950186	1.9300000000000002	1.5850000000000002	-0.2841178444214591
LOC107023647	8.615	7.075	-0.28412061205436506
LOC104440128	0.475	0.39	-0.28445272750490896
LOC100253844	2.8499999999999996	2.34	-0.2844532791411863
LOC104814904	14.975000000000001	12.295	-0.28448424708032494
LOC110911160	84.87	69.68	-0.2845100498128467
LOC108991883	4.83	3.965	-0.28470225796892173
LOC105650782	1.87	1.5350000000000001	-0.2847994461457552
LOC100259477	19.759999999999998	16.2175	-0.2850314921580567
LOC104085685	20.439999999999998	16.775	-0.28508241442934035
LOC109167175	26.490000000000002	21.74	-0.28509589144287023
LOC100247606	95.69	78.52000000000001	-0.285307988900652
LOC110657268	12.23	10.035	-0.28538376136206733
LOC100854051	0.39	0.32	-0.28540140966060096
LOC100241127	5.125	4.205	-0.28544614254877043
LOC104594499	4.595000000000001	3.7700000000000005	-0.2855002693132863
LOC109183390	14.48	11.879999999999999	-0.28552674447710025
LOC111279108	241.76	198.34	-0.2855999034736262
LOC105164818	3.645	2.99	-0.2857732434232643
Fasn	0.2225	0.1825	-0.28590745093781705
LOC100811154	27.47	22.53	-0.28600958532495935
LOC109006334	16.93	13.885	-0.286054777388962
LOC100251534	10.285	8.435	-0.2860817894723739
LOC103940518	15.335	12.575	-0.286269745925473
LOC110427176	10.695	8.77	-0.28628770511123597
LOC103950002	0.25	0.205	-0.2863029184056427
LOC110665665	0.75	0.615	-0.28630376290505877
LOC109223699	12.775	10.475000000000001	-0.2863730224419402
LOC100248563	3.1100000000000003	2.55	-0.28641723139810066
LOC105628124	16.155	13.245000000000001	-0.2865328872753094
LOC100257193	3.7750000000000004	3.0949999999999998	-0.2865371510317419
LOC110908627	117.48	96.315	-0.28658276354138196
LOC106439514	10.739999999999998	8.805	-0.2865990546338324
LOC105157795	25.725	21.09	-0.28661196966248714
LOC100250839	4.8425	3.97	-0.286612975984658
LOC109216498	10.35	8.485	-0.28664417220597344
LOC104609283	5.465	4.48	-0.2867227055722827
LOC100262433	12.955	10.62	-0.2867252248909778
LOC104593454	28.765	23.58	-0.2867507408760103
LOC110615894	12.34	10.115	-0.28684604887394766
LOC108196504	2.355	1.9300000000000002	-0.28712607744374175
LOC18589789	23.78	19.485	-0.28738477020372394
LOC111314858	175.47500000000002	143.765	-0.28755301166889535
LOC18608844	4.62	3.785	-0.28759948254082307
GPAT9	12.115	9.925	-0.28765537114469786
LOC111310204	8.35	6.84	-0.2877798343330432
LOC100261408	9.865	8.08	-0.28796372566419653
LOC104117773	19.14	15.675	-0.2881253701345806
LOC111314524	11.29	9.245	-0.2883002331026361
LOC109704183	36.455	29.85	-0.28838576128744275
LOC111386983	54.525	44.644999999999996	-0.2884192487060254
LOC108199323	9.57	7.835	-0.2885856166306245
LOC109004441	18.34	15.015	-0.2885891466181717
LOC109723507	11.39	9.325	-0.28859208851621443
LOC100253052	39.555	32.379999999999995	-0.2887570782011628
LOC100258865	40.385000000000005	33.055	-0.28895101680422525
LOC105796634	7.245	5.93	-0.28895354085315483
LOC111382586	3.4699999999999998	2.84	-0.28904464084465636
LOC103932395	15.280000000000001	12.504999999999999	-0.2891394649025396
LOC105129923	7.265000000000001	5.945	-0.28928594379507105
LOC110646348	42.245000000000005	34.565	-0.28946866491750617
LOC100245131	1.1	0.9	-0.28950632574173557
LOC105156826	1.1	0.9	-0.28950632574173557
LOC102586197	10.175	8.325000000000001	-0.2895065856864971
LOC100257153	5.305	4.34	-0.28965764800214083
LOC109806839	51.959999999999994	42.505	-0.2897688645141013
LOC111408974	14.92	12.205	-0.2897752189642165
LOC106766351	8.325	6.8100000000000005	-0.2897954353937676
LOC111311763	1.125	0.9199999999999999	-0.2902189494091148
CDPK9	35.035	28.650000000000002	-0.2902617480721621
LOC104448699	1.015	0.8300000000000001	-0.2902961690262262
LOC102607002	5.8149999999999995	4.755	-0.29033379530565745
LOC108853075	42.185	34.495	-0.29034283335372146
TTG1	49.09	40.14	-0.2903885434506275
LOC108984276	18.560000000000002	15.175	-0.2905001766454294
LOC18778965	0.6299999999999999	0.515	-0.29077888496013443
LOC107059552	2.41	1.97	-0.2908373830697869
LOC100252019	5.23	4.275	-0.29088646485108227
LOC104613381	2.245	1.835	-0.29093523831402746
LOC109186819	10.535	8.61	-0.2911051408031167
LOC103981262	5.225	4.27	-0.29119490559396033
LOC100262488	17.78	14.53	-0.291220603047603
LOC110421617	0.9299999999999999	0.76	-0.29123095066690236
LOC104601122	16.135	13.184999999999999	-0.2912959866169739
LOC107958945	9.129999999999999	7.460000000000001	-0.2914391943552135
LACS1	3.635	2.9699999999999998	-0.2914923442529198
LOC18434449	10.085	8.24	-0.29149480939894595
LOC100245927	21.97	17.95	-0.29155101100647335
LOC104433500	13.844999999999999	11.309999999999999	-0.29176610102119416
LOC103995400	2.075	1.6949999999999998	-0.2918259072252289
LOC111368557	4.34	3.545	-0.2919093406570334
LOC110773902	44.475	36.31	-0.29262766805993273
LOC110809790	9.61	7.845	-0.292762950030069
LOC108197117	0.49	0.4	-0.2927810867673412
LOC100258741	28.495	23.259999999999998	-0.29285768447341215
LOC105973190	2.665	2.175	-0.2931200100640549
LOC105629560	7.775	6.345000000000001	-0.29322246935739216
LOC100247127	6.035	4.925	-0.29322999253297743
LOC107852625	7.744999999999999	6.32	-0.29334063861231546
LOC107435874	44.5	36.31	-0.29343839862830917
LOC100248532	3.6399999999999997	2.9699999999999998	-0.2934754299868431
LOC108209422	51.695	42.175	-0.2936366733479397
LOC100254265	10.504999999999999	8.57	-0.29370902155220124
LOC104108637	12.645	10.315000000000001	-0.2938231900050957
LOC107825010	2.415	1.9699999999999998	-0.29382742443620224
LOC103936206	5.29	4.315	-0.29390710131210546
LOC110669851	49.37	40.260000000000005	-0.29428746620740404
LOC100264776	1.95	1.59	-0.29444719095359
LOC109012688	20.604999999999997	16.8	-0.29453321475641797
